wav_filename,wav_filesize,song_name,artist,length,transcript
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Baptiize 46.wav,594512,Baptiize,['future'],3370,ain't no renegotiatin' we ain't even tryna bargain
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Temptation 36.wav,689768,Temptation,['future'],3910,we gettin' paid we so paid move them bricks then move on
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug 4 da Gang 24.wav,594512,4 da Gang,['future'],3370,got it out the mud baby that's why my cups dirty
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future 31 DAYS 36.wav,652724,31 DAYS,['future'],3700,she want me to leave she know i'm not a rat i got cheese
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Sorry 124.wav,446336,Sorry,['future'],2530,shinin' is therapy mami israeli
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Krazy but True 13.wav,317564,Krazy but True,['future'],1800,i never depend on none of these rappers
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future CUDDLE MY WRIST 41.wav,375776,CUDDLE MY WRIST,['future'],2130,soon as i drop i got flexed up
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Servin Killa Kam 58.wav,306980,Servin Killa Kam,['future'],1740,servin' killa cam
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Promise U That 10.wav,379304,Promise U That,['future'],2150,dreads on me like beijing yeah yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Goin Dummi 24.wav,735632,Goin Dummi,['future'],4170,woo everything we do we goin' dummy yee
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug 4 da Gang 34.wav,631556,4 da Gang,['future'],3580,i take the plastic off the seal a trillion miles away yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Extra 44.wav,492200,Extra,['future'],2790,say you're queen
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future F&N 5.wav,590984,F&N,['future'],3350,soon as i roll up put my doors up
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future My Collection 44.wav,553940,My Collection,['future'],3140,and hell no it ain't about no braggin' rights
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Turn On Me 62.wav,370484,Turn On Me,['future'],2100,that's money over bitches that's the first lesson
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Keep Quiet 47.wav,624500,Keep Quiet,['future'],3540,if you run across my bm better not throw no bloodshed
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Extra 21.wav,421640,Extra,['future'],2390,these bitches calling me aquaman
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Servin Killa Kam 6.wav,569816,Servin Killa Kam,['future'],3230,these niggas yeah yeah know i'm the goat
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Love Thy Enemies 2.wav,1695248,Love Thy Enemies,['future'],9610,roses roses i sent they forever died oh
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Incredible 64.wav,400472,Incredible,['future'],2270,we ain't clashin' you quiet when i'm talkin'
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future 31 DAYS 13.wav,344024,31 DAYS,['future'],1950,whatever time wherever i was at
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Feed Me Dope 24.wav,610388,Feed Me Dope,['future'],3460,toto keep the receipt i'm a bad boy
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Goin Dummi 0.wav,624500,Goin Dummi,['future'],3540,it's okay 'kay wheezy pluto
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Baptiize 3.wav,564524,Baptiize,['future'],3200,high profile drug dealers oh
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Use Me 29.wav,569816,Use Me,['future'],3230,i can always wait on these bands but nigga not now
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Neva Missa Lost 1.wav,816776,Neva Missa Lost,['future'],4630,you left your self esteem at the door this time
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future My Collection 3.wav,873224,My Collection,['future'],4950,you wanna come to paradise
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future My Collection 40.wav,308744,My Collection,['future'],1750,we get in our feelings yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future St. Lucia 35.wav,578636,St. Lucia,['future'],3280,tried to talk to the pastor found out he doin' the same thing
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Jumpin on a Jet 27.wav,799136,Jumpin on a Jet,['future'],4530,vvs' got my hoes sprung
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Afterlife 38.wav,583928,Afterlife,['future'],3310,i got the hittas in the cut i'm still that nigga
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Please Tell Me 35.wav,793844,Please Tell Me,['future'],4500,and all i really want is for you to hold me down please please
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Shotgun 43.wav,599804,Shotgun,['future'],3400,thirty foot ceilings in my glass house in my glass house
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Keep Quiet 61.wav,372248,Keep Quiet,['future'],2110,when i ain't come with all these benefits
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future F&N 50.wav,578636,F&N,['future'],3280,only time my slime talk murder's on the cruise ships uh
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Turn On Me 59.wav,382832,Turn On Me,['future'],2170,you know them streets they was callin' me back
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Faceshot 0.wav,663308,Faceshot,['future'],3760,i'ma run this one all way down
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Baptiize 7.wav,583928,Baptiize,['future'],3310,and when it come to emotions i play camouflage
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Talk Shit Like a Preacher 30.wav,414584,Talk Shit Like a Preacher,['future'],2350,uh i am the original bop uh
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Ain't Coming Back 25.wav,665072,Ain't Coming Back,['future'],3770,you childish nigga yeah you childish nigga
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Sorry 4.wav,469268,Sorry,['future'],2660,sorry tryna be this way
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future F&N 12.wav,582164,F&N,['future'],3300,put 'em on bean yeah put 'em on all the schemes yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Jumpin on a Jet 17.wav,356372,Jumpin on a Jet,['future'],2020,phillipe my hoes
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Jumpin on a Jet 15.wav,298160,Jumpin on a Jet,['future'],1690,never did fold
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Overdose 9.wav,612152,Overdose,['future'],3470,they gon' really get destroyed they gon' really get employed
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Tricks on Me 14.wav,622736,Tricks on Me,['future'],3530,how you gon' judge my drugs not take what i never did off of me
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug 4 da Gang 48.wav,636848,4 da Gang,['future'],3610,i told my ex hoes can't nobody take my place no
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future WHEN I THINK ABOUT IT 17.wav,619208,WHEN I THINK ABOUT IT,['future'],3510,patiently wait while they come up with solutions
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Solo 13.wav,351080,Solo,['future'],1990,depending on flex hey
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future 31 DAYS 35.wav,647432,31 DAYS,['future'],3670,she ain't got no teeth she know a young nigga eat beef
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Goin Dummi 28.wav,599804,Goin Dummi,['future'],3400,chain on frost ask sonny go and ask
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Incredible 37.wav,529244,Incredible,['future'],3000,i'm a do whatever it's gon' take to shake these haters off
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future SOME MORE 21.wav,446336,SOME MORE,['future'],2530,danced with the devil so hard to avoid
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future St. Lucia 3.wav,650960,St. Lucia,['future'],3690,i give a bad bad bad bitch some bands bad bad bad bad
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Ain't Coming Back 19.wav,665072,Ain't Coming Back,['future'],3770,never on the shelf never on the shelf yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future CUDDLE MY WRIST 5.wav,479852,CUDDLE MY WRIST,['future'],2720,cuddle my cuddle
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Love Thy Enemies 13.wav,739160,Love Thy Enemies,['future'],4190,i need answers who i can trust
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Tricks on Me 27.wav,672128,Tricks on Me,['future'],3810,i tried to treat that shit just like a party
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future RED LIGHT 6.wav,749744,RED LIGHT,['future'],4250,now anywhere around the globe you rep the gang and you got rank yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug 4 da Gang 29.wav,631556,4 da Gang,['future'],3580,you got booked for a controlled substance i want more drank yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Turn On Me 70.wav,368720,Turn On Me,['future'],2090,i gotta play with these cards given
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Neva Missa Lost 27.wav,1019636,Neva Missa Lost,['future'],5780,yeah i can never miss a loss
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug 4 da Gang 28.wav,575108,4 da Gang,['future'],3260,i got more money than i ever had i can take some more pain more
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Promise U That 42.wav,839708,Promise U That,['future'],4760,promise you that promise you that promise you that
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future My Collection 41.wav,566288,My Collection,['future'],3210,i don't know how you would feel about me if i ain't have millions yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Servin Killa Kam 10.wav,601568,Servin Killa Kam,['future'],3410,i'm so militant valentino camo
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Testify 24.wav,493964,Testify,['future'],2800,i wanna be arrogant when i say you my lady
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Promise U That 22.wav,326384,Promise U That,['future'],1850,hop on the trolley just to seem me
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Talk Shit Like a Preacher 24.wav,326384,Talk Shit Like a Preacher,['future'],1850,we go to japan we go to japan
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future F&N 38.wav,543356,F&N,['future'],3080,ffff
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Testify 13.wav,546884,Testify,['future'],3100,i wanna hear your heart pump pound for pound
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future RED LIGHT 24.wav,486908,RED LIGHT,['future'],2760,all this fame gettin' terrible
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Testify 22.wav,509840,Testify,['future'],2890,cherish every minute every second we vibe baby
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Never Stop 55.wav,654488,Never Stop,['future'],3710,probably lose my sanity if i ain't have my babies sheesh
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Solo 62.wav,800900,Solo,['future'],4540,everybody know right
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future 31 DAYS 67.wav,661544,31 DAYS,['future'],3750,i was quieter than a mouse when i got it in her mouth she couldn't breathe
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Afterlife 20.wav,553940,Afterlife,['future'],3140,she don't know when i'ma pop 'em so she gotta sleep naked
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Krazy but True 20.wav,820304,Krazy but True,['future'],4650,if you look into my eyes tell me what i'm thinkin'
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Shotgun 24.wav,823832,Shotgun,['future'],4670,i ain't talkin' girl i'm makin' a promise
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Sorry 121.wav,490436,Sorry,['future'],2780,paper got my mind gone too caught up on my city
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Never Stop 56.wav,589220,Never Stop,['future'],3340,probably be gamblin' with my life if i ain't made it
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future RED LIGHT 4.wav,703880,RED LIGHT,['future'],3990,aw they ain't think i'm gettin' my bag ay
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Testify 44.wav,497492,Testify,['future'],2820,i know you need my time girls this wallet comin'
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Extra 0.wav,518660,Extra,['future'],2940,fbg fxx with me it's more number ones to tend to
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Crushed Up 15.wav,596276,Crushed Up,['future'],3380,and i got that nitro for a pig
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Crushed Up 31.wav,587456,Crushed Up,['future'],3330,foreigns in the driveway you can see it yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Faceshot 51.wav,471032,Faceshot,['future'],2670,tell 'em shoot her in the face bitch i hate thots yeah i hate thots
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Solo 63.wav,841472,Solo,['future'],4770,we been on the low for a while
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Sorry 120.wav,460448,Sorry,['future'],2610,caught her off the runway she instantly committed
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Goin Dummi 37.wav,571580,Goin Dummi,['future'],3240,give a nigga that nana you get wet up your dreamdream
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Future Promise U That 67.wav,613916,Promise U That,['future'],3480,never met no nigga talkin' to you when he fuck you like that
